"country","year","currency","inflation","stockmarket","domdebt","extdebt","banking"
"Chile",1895,0,0,0,0,0,0
"Chile",1896,0,0,0,0,0,0
"Chile",1897,0,0,0,0,0,0
"Chile",1898,0,0,0,0,0,0
"Chile",1899,0,0,0,0,0,1
"Chile",1900,0,0,0,0,0,0
"Chile",1901,0,0,0,0,0,0
"Chile",1902,0,0,0,0,0,0
"Chile",1903,0,0,0,0,0,0
"Chile",1904,0,0,0,0,0,0
"Chile",1905,0,0,1,0,0,0
"Chile",1906,0,0,1,0,0,0
"Chile",1907,0,0,1,0,0,1
"Chile",1908,1,1,1,0,0,1
"Chile",1909,0,0,0,0,0,0
"Chile",1910,0,0,0,0,0,0
"Chile",1911,0,0,0,0,0,0
"Chile",1912,0,0,0,0,0,0
"Chile",1913,0,0,1,0,0,0
"Chile",1914,0,0,1,0,0,0
"Chile",1915,0,0,1,0,0,1
"Chile",1916,0,0,0,0,0,0
"Chile",1917,0,0,0,0,0,0
"Chile",1918,0,0,0,0,0,0
"Chile",1919,1,1,1,0,0,0
"Chile",1920,0,0,1,0,0,0
"Chile",1921,1,0,1,0,0,0
"Chile",1922,0,0,1,0,0,0
"Chile",1923,0,0,1,0,0,0
"Chile",1924,0,0,1,0,0,0
"Chile",1925,0,0,1,0,0,0
"Chile",1926,0,0,0,0,0,1
"Chile",1927,0,0,0,0,0,0
"Chile",1928,0,0,0,0,0,0
"Chile",1929,0,0,1,0,0,0
"Chile",1930,0,0,1,0,0,0
"Chile",1931,0,0,1,0,1,0
"Chile",1932,1,1,0,1,1,0
"Chile",1933,0,0,0,0,1,0
"Chile",1934,0,0,0,0,1,0
"Chile",1935,0,0,0,0,1,0
"Chile",1936,0,0,1,0,1,0
"Chile",1937,0,0,1,0,1,0
"Chile",1938,0,0,1,0,1,0
"Chile",1939,0,0,1,0,1,0
"Chile",1940,0,0,1,0,1,0
"Chile",1941,0,1,1,0,1,0
"Chile",1942,0,1,1,0,1,0
"Chile",1943,1,0,0,0,1,0
"Chile",1944,0,0,1,0,1,0
"Chile",1945,0,0,1,0,1,0
"Chile",1946,1,1,1,0,1,0
"Chile",1947,1,1,1,0,1,0
"Chile",1948,1,0,1,0,0,0
"Chile",1949,1,1,1,0,0,0
"Chile",1950,0,0,1,0,0,0
"Chile",1951,1,1,0,0,0,0
"Chile",1952,1,0,1,0,0,0
"Chile",1953,1,1,1,0,0,0
"Chile",1954,1,1,1,0,0,0
"Chile",1955,1,1,1,0,0,0
"Chile",1956,0,1,1,0,0,0
"Chile",1957,1,1,1,0,0,0
"Chile",1958,1,1,0,0,0,0
"Chile",1959,0,1,0,0,0,0
"Chile",1960,1,0,0,0,0,0
"Chile",1961,0,0,0,0,1,0
"Chile",1962,1,1,0,0,0,0
"Chile",1963,1,1,0,0,1,0
"Chile",1964,1,1,1,0,0,0
"Chile",1965,1,1,1,0,1,0
"Chile",1966,0,0,1,0,0,0
"Chile",1967,1,0,1,0,0,0
"Chile",1968,0,1,0,0,0,0
"Chile",1969,1,1,0,0,0,0
"Chile",1970,1,1,1,0,0,0
"Chile",1971,1,1,0,0,0,0
"Chile",1972,1,1,1,0,1,0
"Chile",1973,1,1,0,0,0,0
"Chile",1974,1,1,1,0,1,0
"Chile",1975,2,1,1,0,1,0
"Chile",1976,1,1,0,0,0,1
"Chile",1977,1,1,0,0,0,1
"Chile",1978,1,1,0,0,0,0
"Chile",1979,1,1,0,0,0,0
"Chile",1980,0,1,0,0,0,0
"Chile",1981,0,0,1,0,0,0
"Chile",1982,1,0,1,0,0,1
"Chile",1983,1,1,1,0,1,1
"Chile",1984,1,0,1,0,1,1
"Chile",1985,1,1,0,0,1,0
"Chile",1986,0,0,0,0,1,0
"Chile",1987,1,0,0,0,1,0
"Chile",1988,0,0,0,0,1,0
"Chile",1989,1,0,0,0,1,0
"Chile",1990,0,1,0,0,1,0
"Chile",1991,0,1,0,0,0,0
"Chile",1992,0,0,0,0,0,0
"Chile",1993,0,0,0,0,0,0
"Chile",1994,0,0,0,0,0,0
"Chile",1995,0,0,1,0,0,0
"Chile",1996,0,0,1,0,0,0
"Chile",1997,0,0,1,0,0,0
"Chile",1998,0,0,1,0,0,0
"Chile",1999,0,0,0,0,0,0
"Chile",2000,0,0,0,0,0,0
"Chile",2001,0,0,0,0,0,0
"Argentina",1825,0,0,0,0,0,0
"Argentina",1826,0,0,0,0,0,0
"Argentina",1827,0,0,0,0,1,0
"Argentina",1828,0,0,0,0,1,0
"Argentina",1829,0,0,0,0,1,0
"Argentina",1830,0,0,0,0,1,0
"Argentina",1831,0,0,0,0,1,0
"Argentina",1832,0,0,0,0,1,0
"Argentina",1833,0,1,0,0,1,0
"Argentina",1834,0,0,0,0,1,0
"Argentina",1835,0,0,0,0,1,0
"Argentina",1836,0,0,0,0,1,0
"Argentina",1837,0,0,0,0,1,0
"Argentina",1838,0,1,0,0,1,0
"Argentina",1839,0,0,0,0,1,0
"Argentina",1840,0,0,0,0,1,0
"Argentina",1841,0,1,0,0,1,0
"Argentina",1842,0,1,0,0,1,0
"Argentina",1843,0,0,0,0,1,0
"Argentina",1844,0,0,0,0,1,0
"Argentina",1845,0,0,0,0,1,0
"Argentina",1846,0,0,0,0,1,0
"Argentina",1847,0,1,0,0,1,0
"Argentina",1848,0,0,0,0,1,0
"Argentina",1849,0,0,0,0,1,0
"Argentina",1850,0,0,0,0,1,0
"Argentina",1851,0,1,0,0,1,0
"Argentina",1852,0,1,0,0,1,0
"Argentina",1853,0,1,0,0,1,0
"Argentina",1854,0,1,0,0,1,0
"Argentina",1855,0,0,0,0,1,0
"Argentina",1856,0,0,0,0,1,0
"Argentina",1857,0,0,0,0,1,0
"Argentina",1858,0,0,0,0,0,0
"Argentina",1859,0,0,0,0,0,0
"Argentina",1860,0,0,0,0,0,0
"Argentina",1861,0,0,0,0,0,0
"Argentina",1862,0,0,0,0,0,0
"Argentina",1863,0,0,0,0,0,0
"Argentina",1864,0,0,0,0,0,0
"Argentina",1865,0,0,0,0,0,0
"Argentina",1866,0,0,0,0,0,0
"Argentina",1867,0,0,0,0,0,0
"Argentina",1868,0,0,0,0,0,0
"Argentina",1869,0,0,0,0,0,0
"Argentina",1870,0,0,0,0,0,0
"Argentina",1871,0,0,0,0,0,0
"Argentina",1872,0,0,0,0,0,0
"Argentina",1873,0,0,0,0,0,0
"Argentina",1874,0,0,0,0,0,0
"Argentina",1875,0,0,0,0,0,0
"Argentina",1876,0,0,0,0,0,0
"Argentina",1877,0,0,0,0,0,0
"Argentina",1878,0,0,0,0,0,0
"Argentina",1879,0,0,0,0,0,0
"Argentina",1880,0,0,0,0,0,0
"Argentina",1881,0,0,0,0,0,0
"Argentina",1882,0,0,0,0,0,0
"Argentina",1883,0,0,0,0,0,0
"Argentina",1884,0,0,0,0,0,0
"Argentina",1885,1,1,0,0,0,0
"Argentina",1886,0,0,0,0,0,0
"Argentina",1887,0,0,0,0,0,0
"Argentina",1888,0,0,0,0,0,0
"Argentina",1889,1,0,0,0,0,0
"Argentina",1890,1,1,0,1,1,1
"Argentina",1891,1,0,0,1,1,1
"Argentina",1892,0,0,0,1,1,0
"Argentina",1893,0,0,0,1,1,0
"Argentina",1894,0,0,0,0,0,0
"Argentina",1895,0,0,0,0,0,0
"Argentina",1896,0,0,0,0,0,0
"Argentina",1897,0,0,0,0,0,0
"Argentina",1898,0,0,0,0,0,0
"Argentina",1899,0,0,0,0,0,0
"Argentina",1900,0,0,0,0,0,0
"Argentina",1901,0,0,0,0,0,0
"Argentina",1902,0,0,0,0,0,0
"Argentina",1903,0,0,0,0,0,0
"Argentina",1904,0,0,0,0,0,0
"Argentina",1905,0,0,0,0,0,0
"Argentina",1906,0,0,0,0,0,0
"Argentina",1907,0,0,0,0,0,0
"Argentina",1908,0,0,0,0,0,0
"Argentina",1909,0,0,0,0,0,0
"Argentina",1910,0,0,0,0,0,0
"Argentina",1911,0,0,0,0,0,0
"Argentina",1912,0,0,0,0,0,0
"Argentina",1913,0,0,0,0,0,0
"Argentina",1914,0,0,0,0,0,1
"Argentina",1915,0,0,0,0,0,0
"Argentina",1916,0,0,0,0,0,0
"Argentina",1917,0,0,0,0,0,0
"Argentina",1918,0,1,0,0,0,0
"Argentina",1919,0,0,0,0,0,0
"Argentina",1920,1,0,0,0,0,0
"Argentina",1921,0,0,0,0,0,0
"Argentina",1922,0,0,0,0,0,0
"Argentina",1923,1,0,0,0,0,0
"Argentina",1924,0,0,0,0,0,0
"Argentina",1925,0,0,0,0,0,0
"Argentina",1926,0,0,0,0,0,0
"Argentina",1927,0,0,0,0,0,0
"Argentina",1928,0,0,0,0,0,0
"Argentina",1929,0,0,0,0,0,0
"Argentina",1930,1,0,0,0,0,0
"Argentina",1931,1,0,0,0,0,1
"Argentina",1932,0,0,0,0,0,0
"Argentina",1933,1,0,0,0,0,0
"Argentina",1934,0,0,0,0,0,1
"Argentina",1935,0,0,0,0,0,0
"Argentina",1936,0,0,0,0,0,0
"Argentina",1937,0,0,0,0,0,0
"Argentina",1938,0,0,0,0,0,0
"Argentina",1939,0,0,0,0,0,0
"Argentina",1940,0,0,0,0,0,0
"Argentina",1941,1,0,0,0,0,0
"Argentina",1942,0,0,0,0,0,0
"Argentina",1943,0,0,0,0,0,0
"Argentina",1944,0,0,0,0,0,0
"Argentina",1945,0,0,0,0,0,0
"Argentina",1946,1,0,0,0,0,0
"Argentina",1947,0,0,0,0,0,0
"Argentina",1948,1,0,0,0,0,0
"Argentina",1949,1,1,1,0,0,0
"Argentina",1950,0,1,1,0,0,0
"Argentina",1951,1,1,1,0,1,0
"Argentina",1952,0,0,1,0,0,0
"Argentina",1953,0,0,0,0,0,0
"Argentina",1954,1,0,0,0,0,0
"Argentina",1955,1,0,1,0,0,0
"Argentina",1956,0,0,1,0,1,0
"Argentina",1957,0,1,1,0,1,0
"Argentina",1958,1,1,0,0,1,0
"Argentina",1959,1,1,0,0,1,0
"Argentina",1960,0,0,0,0,1,0
"Argentina",1961,0,0,0,0,1,0
"Argentina",1962,1,1,0,0,1,0
"Argentina",1963,0,0,0,0,1,0
"Argentina",1964,1,1,0,0,1,0
"Argentina",1965,1,1,0,0,1,0
"Argentina",1966,0,1,0,0,0,0
"Argentina",1967,1,1,0,0,0,0
"Argentina",1968,0,0,0,0,0,0
"Argentina",1969,1,0,0,0,0,0
"Argentina",1970,1,0,1,0,0,0
"Argentina",1971,1,1,1,0,0,0
"Argentina",1972,0,1,1,0,0,0
"Argentina",1973,0,1,1,0,0,0
"Argentina",1974,1,1,0,0,0,0
"Argentina",1975,1,1,1,0,0,0
"Argentina",1976,1,1,0,0,0,0
"Argentina",1977,1,1,1,0,0,0
"Argentina",1978,1,1,0,0,0,0
"Argentina",1979,1,1,0,0,0,0
"Argentina",1980,1,1,1,0,0,1
"Argentina",1981,1,1,1,0,0,1
"Argentina",1982,1,1,0,1,1,1
"Argentina",1983,2,1,1,0,1,0
"Argentina",1984,1,1,1,0,1,0
"Argentina",1985,2,1,0,0,1,0
"Argentina",1986,1,1,1,0,1,0
"Argentina",1987,1,1,1,0,1,0
"Argentina",1988,1,1,1,0,1,0
"Argentina",1989,1,1,0,1,1,1
"Argentina",1990,1,1,1,1,1,1
"Argentina",1991,1,1,0,0,1,0
"Argentina",1992,1,1,1,0,1,0
"Argentina",1993,0,0,0,0,1,0
"Argentina",1994,0,0,1,0,0,0
"Argentina",1995,0,0,0,0,0,1
"Argentina",1996,0,0,0,0,0,1
"Argentina",1997,0,0,0,0,0,0
"Argentina",1998,0,0,1,0,0,0
"Argentina",1999,0,0,0,0,0,0
"Argentina",2000,0,0,1,0,0,0
"Argentina",2001,0,0,1,1,1,1
"Uruguay",1830,0,0,0,0,0,0
"Uruguay",1831,0,0,0,0,0,0
"Uruguay",1832,0,0,0,0,0,0
"Uruguay",1833,0,0,0,0,0,0
"Uruguay",1834,0,0,0,0,0,0
"Uruguay",1835,0,0,0,0,0,0
"Uruguay",1836,0,0,0,0,0,0
"Uruguay",1837,0,0,0,0,0,0
"Uruguay",1838,0,0,0,0,0,0
"Uruguay",1839,0,0,0,0,0,0
"Uruguay",1840,0,0,0,0,0,0
"Uruguay",1841,0,0,0,0,0,0
"Uruguay",1842,0,0,0,0,0,0
"Uruguay",1843,0,0,0,0,0,0
"Uruguay",1844,0,0,0,0,0,0
"Uruguay",1845,0,0,0,0,0,0
"Uruguay",1846,0,0,0,0,0,0
"Uruguay",1847,0,0,0,0,0,0
"Uruguay",1848,0,0,0,0,0,0
"Uruguay",1849,0,0,0,0,0,0
"Uruguay",1850,0,0,0,0,0,0
"Uruguay",1851,0,0,0,0,0,0
"Uruguay",1852,0,0,0,0,0,0
"Uruguay",1853,0,0,0,0,0,0
"Uruguay",1854,0,0,0,0,0,0
"Uruguay",1855,0,0,0,0,0,0
"Uruguay",1856,0,0,0,0,0,0
"Uruguay",1857,0,0,0,0,0,0
"Uruguay",1858,0,0,0,0,0,0
"Uruguay",1859,0,0,0,0,0,0
"Uruguay",1860,0,0,0,0,0,0
"Uruguay",1861,0,0,0,0,0,0
"Uruguay",1862,0,0,0,0,0,0
"Uruguay",1863,0,0,0,0,0,0
"Uruguay",1864,0,0,0,0,0,0
"Uruguay",1865,0,0,0,0,0,0
"Uruguay",1866,0,0,0,0,0,0
"Uruguay",1867,0,0,0,0,0,0
"Uruguay",1868,0,0,0,0,0,0
"Uruguay",1869,0,0,0,0,0,0
"Uruguay",1870,0,0,0,0,0,0
"Uruguay",1871,0,0,0,0,0,0
"Uruguay",1872,0,0,0,0,0,0
"Uruguay",1873,0,0,0,0,0,0
"Uruguay",1874,0,0,0,0,0,0
"Uruguay",1875,0,0,0,0,0,0
"Uruguay",1876,0,0,0,0,1,0
"Uruguay",1877,0,0,0,0,1,0
"Uruguay",1878,0,0,0,0,1,0
"Uruguay",1879,0,0,0,0,0,0
"Uruguay",1880,0,0,0,0,0,0
"Uruguay",1881,0,0,0,0,0,0
"Uruguay",1882,0,0,0,0,0,0
"Uruguay",1883,0,0,0,0,0,0
"Uruguay",1884,0,0,0,0,0,0
"Uruguay",1885,0,0,0,0,0,0
"Uruguay",1886,0,0,0,0,0,0
"Uruguay",1887,0,0,0,0,0,0
"Uruguay",1888,0,0,0,0,0,0
"Uruguay",1889,0,1,0,0,0,0
"Uruguay",1890,0,0,0,0,0,0
"Uruguay",1891,0,0,0,0,1,0
"Uruguay",1892,0,0,0,0,0,0
"Uruguay",1893,0,0,0,0,0,1
"Uruguay",1894,0,0,0,0,0,0
"Uruguay",1895,0,0,0,0,0,0
"Uruguay",1896,0,0,0,0,0,0
"Uruguay",1897,0,0,0,0,0,0
"Uruguay",1898,0,0,0,0,0,1
"Uruguay",1899,0,0,0,0,0,0
"Uruguay",1900,0,0,0,0,0,0
"Uruguay",1901,0,0,0,0,0,0
"Uruguay",1902,0,0,0,0,0,0
"Uruguay",1903,0,0,0,0,0,0
"Uruguay",1904,0,0,0,0,0,0
"Uruguay",1905,0,0,0,0,0,0
"Uruguay",1906,0,0,0,0,0,0
"Uruguay",1907,0,0,0,0,0,0
"Uruguay",1908,0,0,0,0,0,0
"Uruguay",1909,0,0,0,0,0,0
"Uruguay",1910,0,0,0,0,0,0
"Uruguay",1911,0,0,0,0,0,0
"Uruguay",1912,0,0,0,0,0,0
"Uruguay",1913,0,0,0,0,0,0
"Uruguay",1914,0,0,0,0,0,0
"Uruguay",1915,0,0,0,0,1,0
"Uruguay",1916,0,0,0,0,1,0
"Uruguay",1917,0,0,0,0,1,0
"Uruguay",1918,0,0,0,0,1,0
"Uruguay",1919,1,0,0,0,1,0
"Uruguay",1920,0,0,0,0,1,0
"Uruguay",1921,0,0,0,0,1,0
"Uruguay",1922,0,0,0,0,0,0
"Uruguay",1923,0,0,0,0,0,0
"Uruguay",1924,0,0,0,0,0,0
"Uruguay",1925,0,0,0,0,0,0
"Uruguay",1926,0,0,0,0,0,0
"Uruguay",1927,0,0,0,0,0,0
"Uruguay",1928,0,0,0,0,0,0
"Uruguay",1929,0,0,0,0,0,0
"Uruguay",1930,1,0,0,0,0,0
"Uruguay",1931,1,0,1,0,0,0
"Uruguay",1932,0,0,1,1,1,0
"Uruguay",1933,0,0,0,1,1,0
"Uruguay",1934,0,0,0,1,1,0
"Uruguay",1935,0,0,0,1,1,0
"Uruguay",1936,0,0,0,1,1,0
"Uruguay",1937,0,0,0,1,1,0
"Uruguay",1938,1,0,0,1,1,0
"Uruguay",1939,1,0,0,0,0,0
"Uruguay",1940,0,0,0,0,0,0
"Uruguay",1941,0,0,0,0,0,0
"Uruguay",1942,0,0,0,0,0,0
"Uruguay",1943,0,0,0,0,0,0
"Uruguay",1944,0,0,0,0,0,0
"Uruguay",1945,0,0,1,0,0,0
"Uruguay",1946,0,0,1,0,0,0
"Uruguay",1947,0,0,1,0,0,0
"Uruguay",1948,1,0,0,0,0,0
"Uruguay",1949,1,0,0,0,0,0
"Uruguay",1950,0,0,0,0,0,0
"Uruguay",1951,0,0,1,0,0,0
"Uruguay",1952,0,0,1,0,0,0
"Uruguay",1953,0,0,1,0,0,0
"Uruguay",1954,0,0,1,0,0,0
"Uruguay",1955,0,0,1,0,0,0
"Uruguay",1956,0,0,1,0,0,0
"Uruguay",1957,1,0,1,0,0,0
"Uruguay",1958,1,0,1,0,0,0
"Uruguay",1959,0,1,1,0,0,0
"Uruguay",1960,0,1,1,0,0,0
"Uruguay",1961,0,1,1,0,0,0
"Uruguay",1962,0,0,1,0,0,0
"Uruguay",1963,1,1,1,0,0,0
"Uruguay",1964,1,1,1,0,0,0
"Uruguay",1965,1,1,1,0,1,0
"Uruguay",1966,0,1,1,0,0,0
"Uruguay",1967,1,1,1,0,0,0
"Uruguay",1968,1,1,1,0,0,0
"Uruguay",1969,0,1,1,0,0,0
"Uruguay",1970,1,0,1,0,0,0
"Uruguay",1971,1,1,1,0,0,1
"Uruguay",1972,1,1,1,0,0,0
"Uruguay",1973,0,1,1,0,0,0
"Uruguay",1974,1,1,1,0,0,0
"Uruguay",1975,2,1,1,0,0,0
"Uruguay",1976,1,1,0,0,0,0
"Uruguay",1977,1,1,0,0,0,0
"Uruguay",1978,1,1,0,0,0,0
"Uruguay",1979,1,1,0,0,0,0
"Uruguay",1980,1,1,0,0,0,0
"Uruguay",1981,1,1,1,0,0,1
"Uruguay",1982,1,0,0,0,0,1
"Uruguay",1983,1,1,1,0,1,1
"Uruguay",1984,1,1,1,0,1,1
"Uruguay",1985,1,1,0,0,1,0
"Uruguay",1986,1,1,0,0,0,0
"Uruguay",1987,1,1,0,0,1,0
"Uruguay",1988,1,1,1,0,0,0
"Uruguay",1989,1,1,1,0,0,0
"Uruguay",1990,1,1,0,0,1,0
"Uruguay",1991,1,1,0,0,1,0
"Uruguay",1992,1,1,0,0,0,0
"Uruguay",1993,2,1,0,0,0,0
"Uruguay",1994,1,1,0,0,0,0
"Uruguay",1995,1,1,0,0,0,0
"Uruguay",1996,1,1,0,0,0,0
"Uruguay",1997,1,0,0,0,0,0
"Uruguay",1998,0,0,0,0,0,0
"Uruguay",1999,0,0,0,0,0,0
"Uruguay",2000,0,0,0,0,0,0
"Uruguay",2001,1,0,0,0,0,0
"United Kingdom",1816,0,0,0,0,0,0
"United Kingdom",1817,0,0,0,0,0,0
"United Kingdom",1818,0,0,0,0,0,0
"United Kingdom",1819,0,0,0,0,0,0
"United Kingdom",1820,0,0,0,0,0,0
"United Kingdom",1821,0,0,0,0,0,0
"United Kingdom",1822,0,0,0,0,0,0
"United Kingdom",1823,0,0,0,0,0,0
"United Kingdom",1824,0,0,0,0,0,0
"United Kingdom",1825,0,0,0,0,0,1
"United Kingdom",1826,0,0,0,0,0,0
"United Kingdom",1827,0,0,0,0,0,0
"United Kingdom",1828,0,0,0,0,0,0
"United Kingdom",1829,0,0,0,0,0,0
"United Kingdom",1830,0,0,0,0,0,0
"United Kingdom",1831,0,0,0,0,0,0
"United Kingdom",1832,0,0,0,0,0,0
"United Kingdom",1833,0,0,0,0,0,0
"United Kingdom",1834,0,0,0,0,0,0
"United Kingdom",1835,0,0,0,0,0,0
"United Kingdom",1836,0,0,0,0,0,0
"United Kingdom",1837,0,0,0,0,0,1
"United Kingdom",1838,0,0,0,0,0,1
"United Kingdom",1839,0,0,0,0,0,1
"United Kingdom",1840,0,0,0,0,0,1
"United Kingdom",1841,0,0,0,0,0,0
"United Kingdom",1842,0,0,0,0,0,0
"United Kingdom",1843,0,0,0,0,0,0
"United Kingdom",1844,0,0,0,0,0,0
"United Kingdom",1845,0,0,0,0,0,0
"United Kingdom",1846,0,0,0,0,0,0
"United Kingdom",1847,0,0,0,0,0,1
"United Kingdom",1848,0,0,0,0,0,1
"United Kingdom",1849,0,0,0,0,0,1
"United Kingdom",1850,0,0,0,0,0,1
"United Kingdom",1851,0,0,0,0,0,0
"United Kingdom",1852,0,0,0,0,0,0
"United Kingdom",1853,0,0,0,0,0,0
"United Kingdom",1854,0,0,0,0,0,0
"United Kingdom",1855,0,0,0,0,0,0
"United Kingdom",1856,0,0,0,0,0,0
"United Kingdom",1857,0,0,0,0,0,1
"United Kingdom",1858,0,0,0,0,0,0
"United Kingdom",1859,0,0,0,0,0,0
"United Kingdom",1860,0,0,0,0,0,0
"United Kingdom",1861,0,0,0,0,0,0
"United Kingdom",1862,0,0,0,0,0,0
"United Kingdom",1863,0,0,0,0,0,0
"United Kingdom",1864,0,0,0,0,0,0
"United Kingdom",1865,0,0,1,0,0,0
"United Kingdom",1866,0,0,1,0,0,1
"United Kingdom",1867,0,0,1,0,0,0
"United Kingdom",1868,0,0,0,0,0,0
"United Kingdom",1869,0,0,0,0,0,0
"United Kingdom",1870,0,0,0,0,0,0
"United Kingdom",1871,0,0,0,0,0,0
"United Kingdom",1872,0,0,0,0,0,0
"United Kingdom",1873,0,0,0,0,0,0
"United Kingdom",1874,0,0,0,0,0,0
"United Kingdom",1875,0,0,0,0,0,0
"United Kingdom",1876,0,0,0,0,0,0
"United Kingdom",1877,0,0,0,0,0,0
"United Kingdom",1878,0,0,0,0,0,0
"United Kingdom",1879,0,0,0,0,0,0
"United Kingdom",1880,0,0,0,0,0,0
"United Kingdom",1881,0,0,0,0,0,0
"United Kingdom",1882,0,0,0,0,0,0
"United Kingdom",1883,0,0,0,0,0,0
"United Kingdom",1884,0,0,0,0,0,0
"United Kingdom",1885,0,0,0,0,0,0
"United Kingdom",1886,0,0,0,0,0,0
"United Kingdom",1887,0,0,0,0,0,0
"United Kingdom",1888,0,0,0,0,0,0
"United Kingdom",1889,0,0,0,0,0,0
"United Kingdom",1890,0,0,0,0,0,1
"United Kingdom",1891,0,0,0,0,0,0
"United Kingdom",1892,0,0,0,0,0,0
"United Kingdom",1893,0,0,0,0,0,0
"United Kingdom",1894,0,0,0,0,0,0
"United Kingdom",1895,0,0,0,0,0,0
"United Kingdom",1896,0,0,0,0,0,0
"United Kingdom",1897,0,0,0,0,0,0
"United Kingdom",1898,0,0,0,0,0,0
"United Kingdom",1899,0,0,0,0,0,0
"United Kingdom",1900,0,0,0,0,0,0
"United Kingdom",1901,0,0,0,0,0,0
"United Kingdom",1902,0,0,0,0,0,0
"United Kingdom",1903,0,0,0,0,0,0
"United Kingdom",1904,0,0,0,0,0,0
"United Kingdom",1905,0,0,0,0,0,0
"United Kingdom",1906,0,0,0,0,0,0
"United Kingdom",1907,0,0,0,0,0,0
"United Kingdom",1908,0,0,0,0,0,0
"United Kingdom",1909,0,0,0,0,0,0
"United Kingdom",1910,0,0,1,0,0,0
"United Kingdom",1911,0,0,1,0,0,0
"United Kingdom",1912,0,0,1,0,0,0
"United Kingdom",1913,0,0,1,0,0,0
"United Kingdom",1914,0,0,1,0,0,1
"United Kingdom",1915,0,0,1,0,0,0
"United Kingdom",1916,0,1,1,0,0,0
"United Kingdom",1917,0,0,1,0,0,0
"United Kingdom",1918,0,1,1,0,0,0
"United Kingdom",1919,1,0,0,0,0,0
"United Kingdom",1920,0,0,1,0,0,0
"United Kingdom",1921,0,0,0,0,0,0
"United Kingdom",1922,0,0,0,0,0,0
"United Kingdom",1923,0,0,0,0,0,0
"United Kingdom",1924,0,0,0,0,0,0
"United Kingdom",1925,0,0,0,0,0,0
"United Kingdom",1926,0,0,0,0,0,0
"United Kingdom",1927,0,0,0,0,0,0
"United Kingdom",1928,0,0,0,0,0,0
"United Kingdom",1929,0,0,1,0,0,0
"United Kingdom",1930,0,0,1,0,0,0
"United Kingdom",1931,1,0,1,0,0,0
"United Kingdom",1932,0,0,0,1,1,0
"United Kingdom",1933,0,0,0,0,1,0
"United Kingdom",1934,0,0,0,0,1,0
"United Kingdom",1935,0,0,0,0,1,0
"United Kingdom",1936,0,0,0,0,1,0
"United Kingdom",1937,0,0,1,0,1,0
"United Kingdom",1938,0,0,1,0,1,0
"United Kingdom",1939,1,0,1,0,1,0
"United Kingdom",1940,0,1,1,0,0,0
"United Kingdom",1941,0,0,0,0,0,0
"United Kingdom",1942,0,0,0,0,0,0
"United Kingdom",1943,0,0,0,0,0,0
"United Kingdom",1944,0,0,0,0,0,0
"United Kingdom",1945,0,0,0,0,0,0
"United Kingdom",1946,1,0,0,0,0,0
"United Kingdom",1947,1,0,1,0,0,0
"United Kingdom",1948,0,0,1,0,0,0
"United Kingdom",1949,1,0,1,0,0,0
"United Kingdom",1950,0,0,0,0,0,0
"United Kingdom",1951,0,0,0,0,0,0
"United Kingdom",1952,0,0,0,0,0,0
"United Kingdom",1953,0,0,0,0,0,0
"United Kingdom",1954,0,0,0,0,0,0
"United Kingdom",1955,0,0,0,0,0,0
"United Kingdom",1956,0,0,0,0,0,0
"United Kingdom",1957,0,0,0,0,0,0
"United Kingdom",1958,0,0,0,0,0,0
"United Kingdom",1959,0,0,0,0,0,0
"United Kingdom",1960,0,0,0,0,0,0
"United Kingdom",1961,0,0,0,0,0,0
"United Kingdom",1962,0,0,0,0,0,0
"United Kingdom",1963,0,0,0,0,0,0
"United Kingdom",1964,0,0,0,0,0,0
"United Kingdom",1965,0,0,0,0,0,0
"United Kingdom",1966,0,0,0,0,0,0
"United Kingdom",1967,1,0,0,0,0,0
"United Kingdom",1968,0,0,0,0,0,0
"United Kingdom",1969,0,0,1,0,0,0
"United Kingdom",1970,0,0,1,0,0,0
"United Kingdom",1971,0,0,0,0,0,0
"United Kingdom",1972,0,0,0,0,0,0
"United Kingdom",1973,0,0,1,0,0,0
"United Kingdom",1974,0,0,1,0,0,1
"United Kingdom",1975,1,1,0,0,0,1
"United Kingdom",1976,1,0,0,0,0,1
"United Kingdom",1977,0,0,0,0,0,0
"United Kingdom",1978,0,0,0,0,0,0
"United Kingdom",1979,0,0,0,0,0,0
"United Kingdom",1980,0,0,0,0,0,0
"United Kingdom",1981,1,0,0,0,0,0
"United Kingdom",1982,1,0,0,0,0,0
"United Kingdom",1983,1,0,0,0,0,0
"United Kingdom",1984,0,0,0,0,0,1
"United Kingdom",1985,0,0,0,0,0,0
"United Kingdom",1986,0,0,0,0,0,0
"United Kingdom",1987,0,0,0,0,0,0
"United Kingdom",1988,0,0,0,0,0,0
"United Kingdom",1989,0,0,0,0,0,0
"United Kingdom",1990,0,0,0,0,0,0
"United Kingdom",1991,0,0,0,0,0,1
"United Kingdom",1992,0,0,0,0,0,0
"United Kingdom",1993,1,0,0,0,0,0
"United Kingdom",1994,0,0,0,0,0,0
"United Kingdom",1995,0,0,0,0,0,1
"United Kingdom",1996,0,0,0,0,0,0
"United Kingdom",1997,0,0,0,0,0,0
"United Kingdom",1998,0,0,0,0,0,0
"United Kingdom",1999,0,0,0,0,0,0
"United Kingdom",2000,0,0,1,0,0,0
"United Kingdom",2001,0,0,1,0,0,0
"Ireland",1922,0,0,0,0,0,0
"Ireland",1923,0,0,0,0,0,0
